"ENR","period","year","masterCode","lmean","geo_mean"
"ENRH6","Pre 1995",1991,"TP",-4.18006841360766,0.0152974609764319
"ENRH6","Pre 1995",1992,"CHLAC",NA,NA
"ENRH6","Pre 1995",1992,"NO3O2",-2.51236930431861,0.0810759179744638
"ENRH6","Pre 1995",1992,"TKN",NA,NA
"ENRH6","Pre 1995",1992,"TN",NA,NA
"ENRH6","Pre 1995",1992,"TP",-3.89519685747723,0.0203393700979443
"ENRH6","Pre 1995",1993,"CHLAC",NA,NA
"ENRH6","Pre 1995",1993,"NO3O2",-3.21509436735031,0.0401515446499602
"ENRH6","Pre 1995",1993,"TKN",-1.09972996852078,0.332960981506274
"ENRH6","Pre 1995",1993,"TN",-0.856002176798336,0.424857195632482
"ENRH6","Pre 1995",1993,"TP",-4.87544750481574,0.00763167824181848
"ENRH6","Pre 1995",1994,"CHLAC",NA,NA
"ENRH6","Pre 1995",1994,"NO3O2",-3.214452964834,0.0401773062126149
"ENRH6","Pre 1995",1994,"TKN",-1.09693927847766,0.333891470150925
"ENRH6","Pre 1995",1994,"TN",-1.08225095474101,0.33883197117214
"ENRH6","Pre 1995",1994,"TP",-5.0912521272872,0.00615031408776069
"ENRH7","1995-2008",1995,"CHLAC",NA,NA
"ENRH7","1995-2008",1995,"NO3O2",-3.47292695936708,0.0310260855379598
"ENRH7","1995-2008",1995,"TKN",NA,NA
"ENRH7","1995-2008",1995,"TN",NA,NA
"ENRH7","1995-2008",1995,"TP",-6.152576578741,0.00212799176202093
"ENRH7","1995-2008",1996,"CHLAC",NA,NA
"ENRH7","1995-2008",1996,"NO3O2",-4.32290871403078,0.0132612541926777
"ENRH7","1995-2008",1996,"TKN",NA,NA
"ENRH7","1995-2008",1996,"TN",NA,NA
"ENRH7","1995-2008",1996,"TP",-6.49781942516744,0.0015067211316
"ENRH7","1995-2008",1997,"CHLAC",-1.66073120682165,0.19
"ENRH7","1995-2008",1997,"NO3O2",-3.60997631543718,0.0270524875851045
"ENRH7","1995-2008",1997,"TKN",NA,NA
"ENRH7","1995-2008",1997,"TN",NA,NA
"ENRH7","1995-2008",1997,"TP",-5.65620837865893,0.00349574634828687
"ENRH7","1995-2008",1998,"CHLAC",NA,NA
"ENRH7","1995-2008",1998,"NO3O2",-3.5080482944005,0.0299553213902896
"ENRH7","1995-2008",1998,"TKN",NA,NA
"ENRH7","1995-2008",1998,"TN",-1.10660825639508,0.330678638329552
"ENRH7","1995-2008",1998,"TP",-5.81079170495463,0.00299505793122824
"ENRH7","1995-2008",1999,"CHLAC",NA,NA
"ENRH7","1995-2008",1999,"NO3O2",-3.87879643454463,0.0206756947646095
"ENRH7","1995-2008",1999,"TKN",NA,NA
"ENRH7","1995-2008",1999,"TN",NA,NA
"ENRH7","1995-2008",1999,"TP",-5.70281187826419,0.00333657022524373
"ENRH7","1995-2008",2000,"CHLAC",NA,NA
"ENRH7","1995-2008",2000,"NO3O2",-4.37062991606814,0.0126432738577325
"ENRH7","1995-2008",2000,"TKN",NA,NA
"ENRH7","1995-2008",2000,"TN",NA,NA
"ENRH7","1995-2008",2000,"TP",-5.53896394750113,0.00393059703435264
"ENRH7","1995-2008",2001,"CHLAC",-1.34707364796661,0.26
"ENRH7","1995-2008",2001,"NO3O2",-3.98555312988656,0.0185821631297983
"ENRH7","1995-2008",2001,"TKN",NA,NA
"ENRH7","1995-2008",2001,"TN",-1.43240672172573,0.238733664781417
"ENRH7","1995-2008",2001,"TP",-5.90208151224763,0.00273374856129792
"ENRH7","1995-2008",2002,"CHLAC",NA,NA
"ENRH7","1995-2008",2002,"NO3O2",-3.68608606460885,0.0250699323663225
"ENRH7","1995-2008",2002,"TKN",NA,NA
"ENRH7","1995-2008",2002,"TN",-1.43651841494623,0.237754080445641
"ENRH7","1995-2008",2002,"TP",-5.76176508556949,0.0031455545226341
"ENRH7","1995-2008",2003,"CHLAC",-0.994252273343867,0.37
"ENRH7","1995-2008",2003,"NO3O2",-3.36616859382348,0.0345216507493955
"ENRH7","1995-2008",2003,"TKN",NA,NA
"ENRH7","1995-2008",2003,"TN",-1.07478271793786,0.341371921238242
"ENRH7","1995-2008",2003,"TP",-5.88542843747448,0.00277965506177969
"ENRH7","1995-2008",2004,"CHLAC",NA,NA
"ENRH7","1995-2008",2004,"NO3O2",-3.70826615272573,0.0245200003724194
"ENRH7","1995-2008",2004,"TKN",NA,NA
"ENRH7","1995-2008",2004,"TN",-1.29391334355336,0.274195658982377
"ENRH7","1995-2008",2004,"TP",-6.29796515597892,0.00184004517509803
"ENRH7","1995-2008",2005,"CHLAC",NA,NA
"ENRH7","1995-2008",2005,"NO3O2",-3.78601844263835,0.0226857468757186
"ENRH7","1995-2008",2005,"TKN",NA,NA
"ENRH7","1995-2008",2005,"TN",NA,NA
"ENRH7","1995-2008",2005,"TP",-7.65053289629214,0.000475790514452151
"ENRH7","1995-2008",2006,"CHLAC",NA,NA
"ENRH7","1995-2008",2006,"NO3O2",-4.6916156661501,0.00917185552229315
"ENRH7","1995-2008",2006,"TKN",NA,NA
"ENRH7","1995-2008",2006,"TN",NA,NA
"ENRH7","1995-2008",2006,"TP",-7.413009383358,0.000603352241501702
"ENRH7","1995-2008",2007,"CHLAC",-1.18616868973922,0.305389065794135
"ENRH7","1995-2008",2007,"NO3O2",-4.64439955950424,0.00961530134302529
"ENRH7","1995-2008",2007,"TKN",NA,NA
"ENRH7","1995-2008",2007,"TN",NA,NA
"ENRH7","1995-2008",2007,"TP",-7.52450613619033,0.000539695138484897
"ENRH7","1995-2008",2008,"CHLAC",-1.85082032412063,0.157108233763912
"ENRH7","1995-2008",2008,"NO3O2",-4.50701061900839,0.0110313879559121
"ENRH7","1995-2008",2008,"TKN",NA,NA
"ENRH7","1995-2008",2008,"TN",NA,NA
"ENRH7","1995-2008",2008,"TP",-7.68203958631759,0.000461033621333629
"ENRH7","2009-2015",2009,"CHLAC",-2.09044065790455,0.123632644110349
"ENRH7","2009-2015",2009,"NO3O2",-5.07059966002404,0.00627865395391715
"ENRH7","2009-2015",2009,"TKN",-3.10335129477488,0.0448984819323749
"ENRH7","2009-2015",2009,"TN",-2.86201004538886,0.0571537630714784
"ENRH7","2009-2015",2009,"TP",-7.70242626809877,0.000451729834507706
"ENRH7","2009-2015",2010,"CHLAC",-1.72232640191414,0.178650052272745
"ENRH7","2009-2015",2010,"NO3O2",-4.15970929618463,0.01561209575617
"ENRH7","2009-2015",2010,"TKN",-2.9580559282129,0.051919754853726
"ENRH7","2009-2015",2010,"TN",-2.58608603083584,0.07531424158113
"ENRH7","2009-2015",2010,"TP",-6.65360131277682,0.00128937030843958
"ENRH7","2009-2015",2011,"CHLAC",-1.76810898320999,0.170655396109888
"ENRH7","2009-2015",2011,"NO3O2",-4.49547108475118,0.0111594223429708
"ENRH7","2009-2015",2011,"TKN",-2.45180859536851,0.0861376573673527
"ENRH7","2009-2015",2011,"TN",-2.20602803149045,0.110137242531739
"ENRH7","2009-2015",2011,"TP",-7.06784687008504,0.000852065743750924
"ENRH7","2009-2015",2012,"CHLAC",-1.86685121811291,0.154609728467157
"ENRH7","2009-2015",2012,"NO3O2",-3.58697584141705,0.0276819184791372
"ENRH7","2009-2015",2012,"TKN",-2.79988805595145,0.0608168703308549
"ENRH7","2009-2015",2012,"TN",-2.16395757293815,0.114869615402866
"ENRH7","2009-2015",2012,"TP",-7.56289962426196,0.000519367088988345
"ENRH7","2009-2015",2013,"CHLAC",-1.48835668928603,0.22574331731174
"ENRH7","2009-2015",2013,"NO3O2",-4.59546703869267,0.0100975037545948
"ENRH7","2009-2015",2013,"TKN",-2.89606059309162,0.0552404064214773
"ENRH7","2009-2015",2013,"TN",-2.65793116755378,0.0700930826902004
"ENRH7","2009-2015",2013,"TP",-7.40909389304923,0.000605719292414413
"ENRH7","2009-2015",2014,"CHLAC",-1.8985954809445,0.149778838792577
"ENRH7","2009-2015",2014,"NO3O2",-4.87902375990634,0.00760443415858876
"ENRH7","2009-2015",2014,"TKN",-2.32313016020834,0.0979664544727658
"ENRH7","2009-2015",2014,"TN",-2.13261348663161,0.118527119668181
"ENRH7","2009-2015",2014,"TP",-7.42357001885718,0.000597013985315357
"ENRH7","2009-2015",2015,"CHLAC",-1.6685040514623,0.188528884301868
"ENRH7","2009-2015",2015,"NO3O2",-4.77717482868363,0.00841975264124624
"ENRH7","2009-2015",2015,"TKN",-2.2872119042308,0.101549196410098
"ENRH7","2009-2015",2015,"TN",-2.21516451297646,0.109135558555957
"ENRH7","2009-2015",2015,"TP",-7.07479126484475,0.000846169160662131
"ENRH7","2016-2023",2016,"CHLAC",-1.52297956802316,0.218061189887048
"ENRH7","2016-2023",2016,"NO3O2",-3.85963033550495,0.0210757890541146
"ENRH7","2016-2023",2016,"TKN",-2.27201844116464,0.103103860836809
"ENRH7","2016-2023",2016,"TN",-1.98952984265375,0.136759708914484
"ENRH7","2016-2023",2016,"TP",-7.40001423347356,0.000611244060941474
"ENRH7","2016-2023",2017,"CHLAC",-1.11055804515498,0.32937510359884
"ENRH7","2016-2023",2017,"NO3O2",-3.71064105725222,0.0244618368063413
"ENRH7","2016-2023",2017,"TKN",-1.18945146940494,0.304388184514012
"ENRH7","2016-2023",2017,"TN",-1.04466210122164,0.351810675693764
"ENRH7","2016-2023",2017,"TP",-6.58146597039604,0.00138581623941916
"ENRH7","2016-2023",2018,"CHLAC",-1.6014342114255,0.201607163249319
"ENRH7","2016-2023",2018,"NO3O2",-4.52302183799882,0.0108561684696086
"ENRH7","2016-2023",2018,"TKN",-1.53772299931945,0.21486980351717
"ENRH7","2016-2023",2018,"TN",-1.46018605983469,0.232193068906433
"ENRH7","2016-2023",2018,"TP",-5.66075082497921,0.00347990311890217
"ENRH7","2016-2023",2019,"CHLAC",-1.60512007608379,0.200865434327385
"ENRH7","2016-2023",2019,"NO3O2",-4.49533426407929,0.0111609492870901
"ENRH7","2016-2023",2019,"TKN",-1.98973013581622,0.136732319622923
"ENRH7","2016-2023",2019,"TN",-1.90305575302404,0.149112272059356
"ENRH7","2016-2023",2019,"TP",-5.99833919339419,0.00248287232509336
"ENRH7","2016-2023",2020,"CHLAC",-1.28437180343139,0.276824429178185
"ENRH7","2016-2023",2020,"NO3O2",-3.18383645850208,0.0414264191274685
"ENRH7","2016-2023",2020,"TKN",-2.06177270995912,0.127228231116864
"ENRH7","2016-2023",2020,"TN",-1.65767282502464,0.190581982049446
"ENRH7","2016-2023",2020,"TP",-6.59968986539994,0.00136079000017438
"ENRH7","2016-2023",2021,"CHLAC",-1.6094379124341,0.2
"ENRH7","2016-2023",2021,"NO3O2",-4.00734963814714,0.018181519040376
"ENRH7","2016-2023",2021,"TKN",-1.19520451067832,0.30264205432095
"ENRH7","2016-2023",2021,"TN",-1.08255498873167,0.338728970394444
"ENRH7","2016-2023",2021,"TP",-6.59268837872762,0.00137035098472012
"ENRH7","2016-2023",2022,"CHLAC",-1.58684106698304,0.204570817626687
"ENRH7","2016-2023",2022,"NO3O2",-3.64983627451117,0.0259953845373984
"ENRH7","2016-2023",2022,"TKN",-1.34974132246184,0.259307328952466
"ENRH7","2016-2023",2022,"TN",-1.15263270395498,0.315804254866997
"ENRH7","2016-2023",2022,"TP",-6.61894395374883,0.00133483985417003
"ENRH7","2016-2023",2023,"CHLAC",-1.26021277638461,0.283593678042124
"ENRH7","2016-2023",2023,"NO3O2",-3.8394325377917,0.0215058016128415
"ENRH7","2016-2023",2023,"TKN",-1.68941622746028,0.184627272871496
"ENRH7","2016-2023",2023,"TN",-1.33576789009421,0.262956176466323
"ENRH7","2016-2023",2023,"TP",-6.82111188141214,0.00109050773266526
"ENRH7","Pre 1995",1969,"CHLAC",NA,NA
"ENRH7","Pre 1995",1969,"NO3O2",-3.82039202062513,0.0219192064287613
"ENRH7","Pre 1995",1969,"TKN",-1.22105292396247,0.294919475602688
"ENRH7","Pre 1995",1969,"TN",-1.14045363822063,0.31967397258675
"ENRH7","Pre 1995",1969,"TP",NA,NA
"ENRH7","Pre 1995",1970,"CHLAC",NA,NA
"ENRH7","Pre 1995",1970,"NO3O2",-4.47313890577708,0.0114114401393452
"ENRH7","Pre 1995",1970,"TKN",-0.858606290093457,0.423752258675736
"ENRH7","Pre 1995",1970,"TN",-0.829983989264642,0.436056267847151
"ENRH7","Pre 1995",1970,"TP",-4.85753772908187,0.00776959119625054
"ENRH7","Pre 1995",1971,"CHLAC",NA,NA
"ENRH7","Pre 1995",1971,"NO3O2",-5.98551820453737,0.00251491014290131
"ENRH7","Pre 1995",1971,"TKN",NA,NA
"ENRH7","Pre 1995",1971,"TN",NA,NA
"ENRH7","Pre 1995",1971,"TP",-4.72009177392519,0.00891436040505305
"ENRH7","Pre 1995",1973,"CHLAC",NA,NA
"ENRH7","Pre 1995",1973,"NO3O2",-3.79423996977176,0.0225
"ENRH7","Pre 1995",1973,"TKN",NA,NA
"ENRH7","Pre 1995",1973,"TN",NA,NA
"ENRH7","Pre 1995",1973,"TP",NA,NA
"ENRH7","Pre 1995",1974,"CHLAC",NA,NA
"ENRH7","Pre 1995",1974,"NO3O2",-2.37311623432211,0.0931898718510211
"ENRH7","Pre 1995",1974,"TKN",NA,NA
"ENRH7","Pre 1995",1974,"TN",-0.606620800976257,0.545190065556158
"ENRH7","Pre 1995",1974,"TP",-Inf,0
"ENRH7","Pre 1995",1975,"CHLAC",NA,NA
"ENRH7","Pre 1995",1975,"NO3O2",-2.63975822459401,0.0713785250421972
"ENRH7","Pre 1995",1975,"TKN",NA,NA
"ENRH7","Pre 1995",1975,"TN",-0.475029539726053,0.62186668642214
"ENRH7","Pre 1995",1975,"TP",-Inf,0
"ENRH7","Pre 1995",1976,"CHLAC",NA,NA
"ENRH7","Pre 1995",1976,"NO3O2",-Inf,0
"ENRH7","Pre 1995",1976,"TKN",NA,NA
"ENRH7","Pre 1995",1976,"TN",-1.59879120488418,0.202140717083106
"ENRH7","Pre 1995",1976,"TP",-Inf,0
"ENRH7","Pre 1995",1977,"CHLAC",NA,NA
"ENRH7","Pre 1995",1977,"NO3O2",-Inf,0
"ENRH7","Pre 1995",1977,"TKN",NA,NA
"ENRH7","Pre 1995",1977,"TN",-1.06946544230731,0.343191924276757
"ENRH7","Pre 1995",1977,"TP",-3.43778189188034,0.0321358872042782
"ENRH7","Pre 1995",1978,"CHLAC",NA,NA
"ENRH7","Pre 1995",1978,"NO3O2",-Inf,0
"ENRH7","Pre 1995",1978,"TKN",-2.48313992049292,0.083480690906732
"ENRH7","Pre 1995",1978,"TN",-2.41874829766941,0.089032990543633
"ENRH7","Pre 1995",1978,"TP",-4.157354507206,0.015648902265964
"ENRH7","Pre 1995",1979,"CHLAC",NA,NA
"ENRH7","Pre 1995",1979,"NO3O2",-Inf,0
"ENRH7","Pre 1995",1979,"TKN",-1.78967193780856,0.167014951971695
"ENRH7","Pre 1995",1979,"TN",-1.76745552748293,0.170766948299069
"ENRH7","Pre 1995",1979,"TP",-4.66432741021246,0.009425585644675
"ENRH7","Pre 1995",1980,"CHLAC",NA,NA
"ENRH7","Pre 1995",1980,"NO3O2",-3.56889634822801,0.0281869450919963
"ENRH7","Pre 1995",1980,"TKN",-1.71240933141187,0.180430551512213
"ENRH7","Pre 1995",1980,"TN",-1.57565499393635,0.20687200838456
"ENRH7","Pre 1995",1980,"TP",-5.56143519736884,0.00384325660579426
"ENRH7","Pre 1995",1981,"CHLAC",NA,NA
"ENRH7","Pre 1995",1981,"NO3O2",-3.31194548207185,0.0364452012526195
"ENRH7","Pre 1995",1981,"TKN",-1.02319916195082,0.359443181873802
"ENRH7","Pre 1995",1981,"TN",-0.885804630477858,0.41238222444257
"ENRH7","Pre 1995",1981,"TP",-5.24810555768136,0.00525746894249382
"ENRH7","Pre 1995",1982,"CHLAC",NA,NA
"ENRH7","Pre 1995",1982,"NO3O2",-3.5418928080169,0.028958462364668
"ENRH7","Pre 1995",1982,"TKN",-0.916290731874155,0.4
"ENRH7","Pre 1995",1982,"TN",-0.843970070294529,0.43
"ENRH7","Pre 1995",1982,"TP",-5.51914172187235,0.00400928754962061
"ENRH7","Pre 1995",1983,"CHLAC",NA,NA
"ENRH7","Pre 1995",1983,"NO3O2",-3.19285268697704,0.0410545878445334
"ENRH7","Pre 1995",1983,"TKN",-0.503928962699823,0.604152298679729
"ENRH7","Pre 1995",1983,"TN",-0.379643491532245,0.684105255059483
"ENRH7","Pre 1995",1983,"TP",-5.76971132391533,0.00312065824355257
"ENRH7","Pre 1995",1984,"CHLAC",NA,NA
"ENRH7","Pre 1995",1984,"NO3O2",-3.46723510411238,0.0312031850602576
"ENRH7","Pre 1995",1984,"TKN",NA,NA
"ENRH7","Pre 1995",1984,"TN",NA,NA
"ENRH7","Pre 1995",1984,"TP",-5.58016435012714,0.00377194554811708
"ENRH7","Pre 1995",1985,"CHLAC",NA,NA
"ENRH7","Pre 1995",1985,"NO3O2",-3.59838777398891,0.0273678099933365
"ENRH7","Pre 1995",1985,"TKN",NA,NA
"ENRH7","Pre 1995",1985,"TN",NA,NA
"ENRH7","Pre 1995",1985,"TP",-4.42186575876698,0.012011800243231
"ENRH7","Pre 1995",1986,"CHLAC",NA,NA
"ENRH7","Pre 1995",1986,"NO3O2",-Inf,0
"ENRH7","Pre 1995",1986,"TKN",NA,NA
"ENRH7","Pre 1995",1986,"TN",NA,NA
"ENRH7","Pre 1995",1986,"TP",-5.30738892088587,0.00495484734035914
"ENRH7","Pre 1995",1987,"CHLAC",NA,NA
"ENRH7","Pre 1995",1987,"NO3O2",-Inf,0
"ENRH7","Pre 1995",1987,"TKN",NA,NA
"ENRH7","Pre 1995",1987,"TN",NA,NA
"ENRH7","Pre 1995",1987,"TP",-Inf,0
"ENRH7","Pre 1995",1988,"CHLAC",NA,NA
"ENRH7","Pre 1995",1988,"NO3O2",-Inf,0
"ENRH7","Pre 1995",1988,"TKN",NA,NA
"ENRH7","Pre 1995",1988,"TN",NA,NA
"ENRH7","Pre 1995",1988,"TP",-Inf,0
"ENRH7","Pre 1995",1989,"CHLAC",NA,NA
"ENRH7","Pre 1995",1989,"NO3O2",-Inf,0
"ENRH7","Pre 1995",1989,"TKN",NA,NA
"ENRH7","Pre 1995",1989,"TN",NA,NA
"ENRH7","Pre 1995",1989,"TP",-5.16793136383438,0.00569634029511762
"ENRH7","Pre 1995",1990,"CHLAC",NA,NA
"ENRH7","Pre 1995",1990,"NO3O2",-Inf,0
"ENRH7","Pre 1995",1990,"TKN",NA,NA
"ENRH7","Pre 1995",1990,"TN",NA,NA
"ENRH7","Pre 1995",1990,"TP",-5.48394972341769,0.00415289447741407
"ENRH7","Pre 1995",1991,"CHLAC",NA,NA
"ENRH7","Pre 1995",1991,"NO3O2",-2.94664316693059,0.0525156968249404
"ENRH7","Pre 1995",1991,"TKN",NA,NA
"ENRH7","Pre 1995",1991,"TN",NA,NA
"ENRH7","Pre 1995",1991,"TP",-Inf,0
"ENRH7","Pre 1995",1992,"CHLAC",NA,NA
"ENRH7","Pre 1995",1992,"NO3O2",-Inf,0
"ENRH7","Pre 1995",1992,"TKN",NA,NA
"ENRH7","Pre 1995",1992,"TN",NA,NA
"ENRH7","Pre 1995",1992,"TP",-Inf,0
"ENRH7","Pre 1995",1993,"CHLAC",NA,NA
"ENRH7","Pre 1995",1993,"NO3O2",-3.61976104311199,0.0267890771623772
"ENRH7","Pre 1995",1993,"TKN",-1.46899262665632,0.230157222695031
"ENRH7","Pre 1995",1993,"TN",-1.31476037452055,0.268538664236226
"ENRH7","Pre 1995",1993,"TP",-5.43557047871356,0.00435874773894632
"ENRH7","Pre 1995",1994,"CHLAC",-1.69082415091594,0.184367514706181
"ENRH7","Pre 1995",1994,"NO3O2",-3.42812082963511,0.0324478585717516
"ENRH7","Pre 1995",1994,"TKN",-1.50402204509397,0.222234522936497
"ENRH7","Pre 1995",1994,"TN",-1.35634254570455,0.2576012207815
"ENRH7","Pre 1995",1994,"TP",-6.01225193405381,0.00244856795359562
"ENRH8","1995-2008",1995,"CHLAC",-1.41684218678672,0.242478511043006
"ENRH8","1995-2008",1995,"NO3O2",-5.01376262384295,0.00664585036836877
"ENRH8","1995-2008",1995,"TKN",NA,NA
"ENRH8","1995-2008",1995,"TN",NA,NA
"ENRH8","1995-2008",1995,"TP",-6.21220474819445,0.00200481248117791
"ENRH8","1995-2008",1996,"CHLAC",-1.77304968221338,0.169814318630665
"ENRH8","1995-2008",1996,"NO3O2",-5.28811858708377,0.00505125482135891
"ENRH8","1995-2008",1996,"TKN",NA,NA
"ENRH8","1995-2008",1996,"TN",NA,NA
"ENRH8","1995-2008",1996,"TP",-6.73433660370525,0.00118936395814188
"ENRH8","1995-2008",1997,"CHLAC",-1.89627792727,0.150126361836889
"ENRH8","1995-2008",1997,"NO3O2",-5.33765272565682,0.00480714115680816
"ENRH8","1995-2008",1997,"TKN",NA,NA
"ENRH8","1995-2008",1997,"TN",NA,NA
"ENRH8","1995-2008",1997,"TP",-5.80117284425399,0.00302400597667234
"ENRH8","1995-2008",1998,"CHLAC",-1.99266961278369,0.136330988259808
"ENRH8","1995-2008",1998,"NO3O2",-5.71108393024533,0.00330908378427006
"ENRH8","1995-2008",1998,"TKN",NA,NA
"ENRH8","1995-2008",1998,"TN",-1.67805695013553,0.186736462018415
"ENRH8","1995-2008",1998,"TP",-5.99658042918194,0.00248724295440891
"ENRH8","1995-2008",1999,"CHLAC",-1.90019967683837,0.149538756815145
"ENRH8","1995-2008",1999,"NO3O2",-5.27476831173677,0.00511914261614884
"ENRH8","1995-2008",1999,"TKN",NA,NA
"ENRH8","1995-2008",1999,"TN",NA,NA
"ENRH8","1995-2008",1999,"TP",-6.08178986525726,0.0022840847880644
"ENRH8","1995-2008",2000,"CHLAC",-1.58009487227411,0.205955557805843
"ENRH8","1995-2008",2000,"NO3O2",-5.15838537384472,0.00575097787252831
"ENRH8","1995-2008",2000,"TKN",NA,NA
"ENRH8","1995-2008",2000,"TN",-1.35479569406052,0.258
"ENRH8","1995-2008",2000,"TP",-5.83303127518436,0.00292918434520484
"ENRH8","1995-2008",2001,"CHLAC",-1.90944405964933,0.148162733345334
"ENRH8","1995-2008",2001,"NO3O2",-5.70847081103032,0.00331774212239882
"ENRH8","1995-2008",2001,"TKN",NA,NA
"ENRH8","1995-2008",2001,"TN",-1.78621099498889,0.167593982588452
"ENRH8","1995-2008",2001,"TP",-6.12277805766992,0.00219235700114881
"ENRH8","1995-2008",2002,"CHLAC",-1.9343710493319,0.144515133135499
"ENRH8","1995-2008",2002,"NO3O2",-5.42981337819966,0.00438391386022984
"ENRH8","1995-2008",2002,"TKN",NA,NA
"ENRH8","1995-2008",2002,"TN",-1.77185949110497,0.170016550446161
"ENRH8","1995-2008",2002,"TP",-5.88443899298266,0.0027824067372603
"ENRH8","1995-2008",2003,"CHLAC",-2.17083027456475,0.114082857483266
"ENRH8","1995-2008",2003,"NO3O2",-5.29109840106226,0.00503622542515661
"ENRH8","1995-2008",2003,"TKN",NA,NA
"ENRH8","1995-2008",2003,"TN",-1.43970818469903,0.23699690791624
"ENRH8","1995-2008",2003,"TP",-5.92800166824057,0.00266379982940167
"ENRH8","1995-2008",2004,"CHLAC",-2.04503522799211,0.12937563225334
"ENRH8","1995-2008",2004,"NO3O2",-5.76917169231094,0.00312234270382042
"ENRH8","1995-2008",2004,"TKN",NA,NA
"ENRH8","1995-2008",2004,"TN",-1.73647997232802,0.176139325962266
"ENRH8","1995-2008",2004,"TP",-6.28494972364333,0.0018641506901273
"ENRH8","1995-2008",2005,"CHLAC",-1.88538747343918,0.151770241097612
"ENRH8","1995-2008",2005,"NO3O2",-4.96957440960419,0.006946103600752
"ENRH8","1995-2008",2005,"TKN",NA,NA
"ENRH8","1995-2008",2005,"TN",-1.24340687357134,0.2884
"ENRH8","1995-2008",2005,"TP",-7.6059350219709,0.000497490039848579
"ENRH8","1995-2008",2006,"CHLAC",-0.936493439191674,0.392
"ENRH8","1995-2008",2006,"NO3O2",-5.15546891700387,0.0057677748331858
"ENRH8","1995-2008",2006,"TKN",NA,NA
"ENRH8","1995-2008",2006,"TN",-1.28085384866189,0.2778
"ENRH8","1995-2008",2006,"TP",-7.46937732393482,0.000570283288097791
"ENRH8","1995-2008",2007,"CHLAC",-1.92684289688078,0.145607170443483
"ENRH8","1995-2008",2007,"NO3O2",-4.98196946131509,0.00686053767994496
"ENRH8","1995-2008",2007,"TKN",NA,NA
"ENRH8","1995-2008",2007,"TN",NA,NA
"ENRH8","1995-2008",2007,"TP",-7.5953961887476,0.000502760729082989
"ENRH8","1995-2008",2008,"CHLAC",-2.12677099907642,0.119221639776741
"ENRH8","1995-2008",2008,"NO3O2",-4.96288007106772,0.00699275915958189
"ENRH8","1995-2008",2008,"TKN",NA,NA
"ENRH8","1995-2008",2008,"TN",NA,NA
"ENRH8","1995-2008",2008,"TP",-7.69648015257926,0.000454423873884374
"ENRH8","2009-2015",2009,"CHLAC",-2.10213870063273,0.122194810473171
"ENRH8","2009-2015",2009,"NO3O2",-5.20153734127534,0.00550809009421369
"ENRH8","2009-2015",2009,"TKN",-2.92624262317294,0.0535980483379914
"ENRH8","2009-2015",2009,"TN",-2.8193771566674,0.0596430794369204
"ENRH8","2009-2015",2009,"TP",-7.70869909326221,0.000448905081089332
"ENRH8","2009-2015",2010,"CHLAC",-1.50659461227123,0.221663544452291
"ENRH8","2009-2015",2010,"NO3O2",-5.12503057140805,0.0059460355750136
"ENRH8","2009-2015",2010,"TKN",-3.14956110681221,0.0428709385014517
"ENRH8","2009-2015",2010,"TN",-3.00539369990501,0.0495192547643108
"ENRH8","2009-2015",2010,"TP",-6.47822154152068,0.00153654092502747
"ENRH8","2009-2015",2011,"CHLAC",-1.86423188352463,0.155015233922002
"ENRH8","2009-2015",2011,"NO3O2",-5.34872807058876,0.00475419415473542
"ENRH8","2009-2015",2011,"TKN",-2.4170852592672,0.0891811790133753
"ENRH8","2009-2015",2011,"TN",-2.34045920751638,0.0962834140098064
"ENRH8","2009-2015",2011,"TP",-7.14937169027144,0.000785357374002887
"ENRH8","2009-2015",2012,"CHLAC",-1.9989367870827,0.135479249978004
"ENRH8","2009-2015",2012,"NO3O2",-4.76630718722203,0.00851175451031697
"ENRH8","2009-2015",2012,"TKN",-2.81570148984239,0.0598627109241556
"ENRH8","2009-2015",2012,"TN",-2.498778746712,0.0821853064365198
"ENRH8","2009-2015",2012,"TP",-7.53691918006356,0.000533037286644838
"ENRH8","2009-2015",2013,"CHLAC",-1.86691691821747,0.154599570925509
"ENRH8","2009-2015",2013,"NO3O2",-4.72180523473313,0.0088990990764493
"ENRH8","2009-2015",2013,"TKN",-3.00226733094322,0.0496743124829394
"ENRH8","2009-2015",2013,"TN",-2.7516008403445,0.0638256047772971
"ENRH8","2009-2015",2013,"TP",-7.46273191755617,0.000574085672499716
"ENRH8","2009-2015",2014,"CHLAC",-1.71298023994324,0.180327571569895
"ENRH8","2009-2015",2014,"NO3O2",-5.23292612309899,0.00533788312524007
"ENRH8","2009-2015",2014,"TKN",-2.73052212947369,0.0651852456432062
"ENRH8","2009-2015",2014,"TN",-2.63494066974452,0.0717232246395995
"ENRH8","2009-2015",2014,"TP",-7.33470076833251,0.000652499119409379
"ENRH8","2009-2015",2015,"CHLAC",-1.85321985696623,0.156731699330717
"ENRH8","2009-2015",2015,"NO3O2",-5.24286559210324,0.00528509020280691
"ENRH8","2009-2015",2015,"TKN",-2.40792276961869,0.0900020555364598
"ENRH8","2009-2015",2015,"TN",-2.35092904022412,0.0952806015722804
"ENRH8","2009-2015",2015,"TP",-7.18861224457475,0.000755136338234602
"ENRH8","2016-2023",2016,"CHLAC",-1.58599002369026,0.20474499035268
"ENRH8","2016-2023",2016,"NO3O2",-5.19434528946404,0.00554784736033922
