"wbid","period","year","masterCode","lmean","geo_mean"
"6001G","NNC",2003,"TP",-5.88542843747448,0.00277965506177969
"6001G","NNC",2004,"CHLAC",NA,NA
"6001G","NNC",2004,"NO3O2",-3.70826615272573,0.0245200003724194
"6001G","NNC",2004,"TKN",NA,NA
"6001G","NNC",2004,"TN",-1.29391334355336,0.274195658982377
"6001G","NNC",2004,"TP",-6.29796515597892,0.00184004517509803
"6001G","NNC",2005,"CHLAC",NA,NA
"6001G","NNC",2005,"NO3O2",-3.78601844263835,0.0226857468757186
"6001G","NNC",2005,"TKN",NA,NA
"6001G","NNC",2005,"TN",NA,NA
"6001G","NNC",2005,"TP",-7.65053289629214,0.000475790514452151
"6001G","NNC",2006,"CHLAC",NA,NA
"6001G","NNC",2006,"NO3O2",-4.53994024105062,0.0106740444041433
"6001G","NNC",2006,"TKN",NA,NA
"6001G","NNC",2006,"TN",NA,NA
"6001G","NNC",2006,"TP",-7.50875279117761,0.000548264462745422
"6001G","NNC",2007,"CHLAC",-1.66065793649453,0.190013921872177
"6001G","NNC",2007,"NO3O2",-4.51361916193242,0.0109587269113524
"6001G","NNC",2007,"TKN",NA,NA
"6001G","NNC",2007,"TN",NA,NA
"6001G","NNC",2007,"TP",-7.62427732127093,0.000488448107061798
"6001G","NNC",2008,"CHLAC",-1.8001786661568,0.165269357542649
"6001G","NNC",2008,"NO3O2",-4.13863502273823,0.0159446006749426
"6001G","NNC",2008,"TKN",NA,NA
"6001G","NNC",2008,"TN",NA,NA
"6001G","NNC",2008,"TP",-7.79756411641092,0.000410734262265728
"6001G","New",2016,"CHLAC",-1.52297956802316,0.218061189887048
"6001G","New",2016,"NO3O2",-3.85963033550495,0.0210757890541146
"6001G","New",2016,"TKN",-2.27201844116464,0.103103860836809
"6001G","New",2016,"TN",-1.98952984265375,0.136759708914484
"6001G","New",2016,"TP",-7.40001423347356,0.000611244060941474
"6001G","New",2017,"CHLAC",-1.11055804515498,0.32937510359884
"6001G","New",2017,"NO3O2",-3.71064105725222,0.0244618368063413
"6001G","New",2017,"TKN",-1.18945146940494,0.304388184514012
"6001G","New",2017,"TN",-1.04466210122164,0.351810675693764
"6001G","New",2017,"TP",-6.58146597039604,0.00138581623941916
"6001G","New",2018,"CHLAC",-1.6014342114255,0.201607163249319
"6001G","New",2018,"NO3O2",-4.52302183799882,0.0108561684696086
"6001G","New",2018,"TKN",-1.53772299931945,0.21486980351717
"6001G","New",2018,"TN",-1.46018605983469,0.232193068906433
"6001G","New",2018,"TP",-5.66075082497921,0.00347990311890217
"6001G","New",2019,"CHLAC",-1.60512007608379,0.200865434327385
"6001G","New",2019,"NO3O2",-4.49533426407929,0.0111609492870901
"6001G","New",2019,"TKN",-1.98973013581622,0.136732319622923
"6001G","New",2019,"TN",-1.90305575302404,0.149112272059356
"6001G","New",2019,"TP",-5.99833919339419,0.00248287232509336
"6001G","New",2020,"CHLAC",-1.28437180343139,0.276824429178185
"6001G","New",2020,"NO3O2",-3.18383645850208,0.0414264191274685
"6001G","New",2020,"TKN",-2.06177270995912,0.127228231116864
"6001G","New",2020,"TN",-1.65767282502464,0.190581982049446
"6001G","New",2020,"TP",-6.59968986539994,0.00136079000017438
"6001G","New",2021,"CHLAC",-1.6094379124341,0.2
"6001G","New",2021,"NO3O2",-4.00734963814714,0.018181519040376
"6001G","New",2021,"TKN",-1.19520451067832,0.30264205432095
"6001G","New",2021,"TN",-1.08255498873167,0.338728970394444
"6001G","New",2021,"TP",-6.59268837872762,0.00137035098472012
"6001G","New",2022,"CHLAC",-1.58684106698304,0.204570817626687
"6001G","New",2022,"NO3O2",-3.64983627451117,0.0259953845373984
"6001G","New",2022,"TKN",-1.34974132246184,0.259307328952466
"6001G","New",2022,"TN",-1.15263270395498,0.315804254866997
"6001G","New",2022,"TP",-6.61894395374883,0.00133483985417003
"6001G","New",2023,"CHLAC",-1.26021277638461,0.283593678042124
"6001G","New",2023,"NO3O2",-3.8394325377917,0.0215058016128415
"6001G","New",2023,"TKN",-1.68941622746028,0.184627272871496
"6001G","New",2023,"TN",-1.33576789009421,0.262956176466323
"6001G","New",2023,"TP",-6.82111188141214,0.00109050773266526
"6001G","New",2024,"CHLAC",-1.21768836056493,0.295913422035771
"6001G","New",2024,"NO3O2",-4.20645632651158,0.0148990723477136
"6001G","New",2024,"TKN",-1.00674844566545,0.365405184833598
"6001G","New",2024,"TN",-0.881697623046772,0.414079363999647
"6001G","New",2024,"TP",-6.73446848384215,0.00118920711500272
"6001G","Pre",1969,"CHLAC",NA,NA
"6001G","Pre",1969,"NO3O2",-3.82039202062513,0.0219192064287613
"6001G","Pre",1969,"TKN",-1.22105292396247,0.294919475602688
"6001G","Pre",1969,"TN",-1.14045363822063,0.31967397258675
"6001G","Pre",1969,"TP",NA,NA
"6001G","Pre",1970,"CHLAC",NA,NA
"6001G","Pre",1970,"NO3O2",-4.47313890577708,0.0114114401393452
"6001G","Pre",1970,"TKN",-0.858606290093457,0.423752258675736
"6001G","Pre",1970,"TN",-0.829983989264642,0.436056267847151
"6001G","Pre",1970,"TP",-4.85753772908187,0.00776959119625054
"6001G","Pre",1971,"CHLAC",NA,NA
"6001G","Pre",1971,"NO3O2",-5.98551820453737,0.00251491014290131
"6001G","Pre",1971,"TKN",NA,NA
"6001G","Pre",1971,"TN",NA,NA
"6001G","Pre",1971,"TP",-4.72009177392519,0.00891436040505305
"6001G","Pre",1973,"CHLAC",NA,NA
"6001G","Pre",1973,"NO3O2",-3.79423996977176,0.0225
"6001G","Pre",1973,"TKN",NA,NA
"6001G","Pre",1973,"TN",NA,NA
"6001G","Pre",1973,"TP",NA,NA
"6001G","Pre",1974,"CHLAC",NA,NA
"6001G","Pre",1974,"NO3O2",-2.37311623432211,0.0931898718510211
"6001G","Pre",1974,"TKN",NA,NA
"6001G","Pre",1974,"TN",-0.606620800976257,0.545190065556158
"6001G","Pre",1974,"TP",-Inf,0
"6001G","Pre",1975,"CHLAC",NA,NA
"6001G","Pre",1975,"NO3O2",-2.63975822459401,0.0713785250421972
"6001G","Pre",1975,"TKN",NA,NA
"6001G","Pre",1975,"TN",-0.475029539726053,0.62186668642214
"6001G","Pre",1975,"TP",-Inf,0
"6001G","Pre",1976,"CHLAC",NA,NA
"6001G","Pre",1976,"NO3O2",-Inf,0
"6001G","Pre",1976,"TKN",NA,NA
"6001G","Pre",1976,"TN",-1.59879120488418,0.202140717083106
"6001G","Pre",1976,"TP",-Inf,0
"6001G","Pre",1977,"CHLAC",NA,NA
"6001G","Pre",1977,"NO3O2",-Inf,0
"6001G","Pre",1977,"TKN",NA,NA
"6001G","Pre",1977,"TN",-1.06946544230731,0.343191924276757
"6001G","Pre",1977,"TP",-3.43778189188034,0.0321358872042782
"6001G","Pre",1978,"CHLAC",NA,NA
"6001G","Pre",1978,"NO3O2",-Inf,0
"6001G","Pre",1978,"TKN",-2.48313992049292,0.083480690906732
"6001G","Pre",1978,"TN",-2.41874829766941,0.089032990543633
"6001G","Pre",1978,"TP",-4.157354507206,0.015648902265964
"6001G","Pre",1979,"CHLAC",NA,NA
"6001G","Pre",1979,"NO3O2",-Inf,0
"6001G","Pre",1979,"TKN",-1.78967193780856,0.167014951971695
"6001G","Pre",1979,"TN",-1.76745552748293,0.170766948299069
"6001G","Pre",1979,"TP",-4.68263625983424,0.00925458421108822
"6001G","Pre",1980,"CHLAC",NA,NA
"6001G","Pre",1980,"NO3O2",-3.56889634822801,0.0281869450919963
"6001G","Pre",1980,"TKN",-1.71240933141187,0.180430551512213
"6001G","Pre",1980,"TN",-1.57565499393635,0.20687200838456
"6001G","Pre",1980,"TP",-5.57674168825619,0.00378487776099522
"6001G","Pre",1981,"CHLAC",NA,NA
"6001G","Pre",1981,"NO3O2",-3.31194548207185,0.0364452012526195
"6001G","Pre",1981,"TKN",-1.02319916195082,0.359443181873802
"6001G","Pre",1981,"TN",-0.885804630477858,0.41238222444257
"6001G","Pre",1981,"TP",-5.1973004502516,0.00553147678012665
"6001G","Pre",1982,"CHLAC",NA,NA
"6001G","Pre",1982,"NO3O2",-3.5418928080169,0.028958462364668
"6001G","Pre",1982,"TKN",-0.916290731874155,0.4
"6001G","Pre",1982,"TN",-0.843970070294529,0.43
"6001G","Pre",1982,"TP",-5.50939225244863,0.00404856714245753
"6001G","Pre",1983,"CHLAC",NA,NA
"6001G","Pre",1983,"NO3O2",-3.19285268697704,0.0410545878445334
"6001G","Pre",1983,"TKN",-0.503928962699823,0.604152298679729
"6001G","Pre",1983,"TN",-0.379643491532245,0.684105255059483
"6001G","Pre",1983,"TP",-5.85172931182355,0.00287492321813946
"6001G","Pre",1984,"CHLAC",NA,NA
"6001G","Pre",1984,"NO3O2",-3.46723510411238,0.0312031850602576
"6001G","Pre",1984,"TKN",NA,NA
"6001G","Pre",1984,"TN",NA,NA
"6001G","Pre",1984,"TP",-5.66530195408814,0.00346410161513775
"6001G","Pre",1985,"CHLAC",NA,NA
"6001G","Pre",1985,"NO3O2",-3.59838777398891,0.0273678099933365
"6001G","Pre",1985,"TKN",NA,NA
"6001G","Pre",1985,"TN",NA,NA
"6001G","Pre",1985,"TP",-4.42035892787593,0.012029913638379
"6001G","Pre",1986,"CHLAC",NA,NA
"6001G","Pre",1986,"NO3O2",-Inf,0
"6001G","Pre",1986,"TKN",NA,NA
"6001G","Pre",1986,"TN",NA,NA
"6001G","Pre",1986,"TP",-5.30738892088587,0.00495484734035914
"6001G","Pre",1987,"CHLAC",NA,NA
"6001G","Pre",1987,"NO3O2",-Inf,0
"6001G","Pre",1987,"TKN",NA,NA
"6001G","Pre",1987,"TN",NA,NA
"6001G","Pre",1987,"TP",-Inf,0
"6001G","Pre",1988,"CHLAC",NA,NA
"6001G","Pre",1988,"NO3O2",-Inf,0
"6001G","Pre",1988,"TKN",NA,NA
"6001G","Pre",1988,"TN",NA,NA
"6001G","Pre",1988,"TP",-Inf,0
"6001G","Pre",1989,"CHLAC",NA,NA
"6001G","Pre",1989,"NO3O2",-Inf,0
"6001G","Pre",1989,"TKN",NA,NA
"6001G","Pre",1989,"TN",NA,NA
"6001G","Pre",1989,"TP",-5.16793136383438,0.00569634029511762
"6001G","Pre",1990,"CHLAC",NA,NA
"6001G","Pre",1990,"NO3O2",-Inf,0
"6001G","Pre",1990,"TKN",NA,NA
"6001G","Pre",1990,"TN",NA,NA
"6001G","Pre",1990,"TP",-5.48394972341769,0.00415289447741407
"6001G","Pre",1991,"CHLAC",NA,NA
"6001G","Pre",1991,"NO3O2",-2.94664316693059,0.0525156968249404
"6001G","Pre",1991,"TKN",NA,NA
"6001G","Pre",1991,"TN",NA,NA
"6001G","Pre",1991,"TP",-Inf,0
"6001G","Pre",1992,"CHLAC",NA,NA
"6001G","Pre",1992,"NO3O2",-Inf,0
"6001G","Pre",1992,"TKN",NA,NA
"6001G","Pre",1992,"TN",NA,NA
"6001G","Pre",1992,"TP",-Inf,0
"6001G","Pre",1993,"CHLAC",NA,NA
"6001G","Pre",1993,"NO3O2",-3.61976104311199,0.0267890771623772
"6001G","Pre",1993,"TKN",-1.46899262665632,0.230157222695031
"6001G","Pre",1993,"TN",-1.31476037452055,0.268538664236226
"6001G","Pre",1993,"TP",-5.43557047871356,0.00435874773894632
"6001G","Pre",1994,"CHLAC",-1.69082415091594,0.184367514706181
"6001G","Pre",1994,"NO3O2",-3.42812082963511,0.0324478585717516
"6001G","Pre",1994,"TKN",-1.50402204509397,0.222234522936497
"6001G","Pre",1994,"TN",-1.35634254570455,0.2576012207815
"6001G","Pre",1994,"TP",-6.01225193405381,0.00244856795359562
"6001H","Mid",2009,"CHLAC",-2.10213870063273,0.122194810473171
"6001H","Mid",2009,"NO3O2",-5.20153734127534,0.00550809009421369
"6001H","Mid",2009,"TKN",-2.92624262317294,0.0535980483379914
"6001H","Mid",2009,"TN",-2.8193771566674,0.0596430794369204
"6001H","Mid",2009,"TP",-7.71669694534559,0.000445329123701933
"6001H","Mid",2010,"CHLAC",-1.50659461227123,0.221663544452291
"6001H","Mid",2010,"NO3O2",-5.12503057140805,0.0059460355750136
"6001H","Mid",2010,"TKN",-3.14956110681221,0.0428709385014517
"6001H","Mid",2010,"TN",-3.00539369990501,0.0495192547643108
"6001H","Mid",2010,"TP",-6.47822154152068,0.00153654092502747
"6001H","Mid",2011,"CHLAC",-1.86423188352463,0.155015233922002
"6001H","Mid",2011,"NO3O2",-5.34872807058876,0.00475419415473542
"6001H","Mid",2011,"TKN",-2.4170852592672,0.0891811790133753
"6001H","Mid",2011,"TN",-2.34045920751638,0.0962834140098064
"6001H","Mid",2011,"TP",-7.14937169027144,0.000785357374002887
"6001H","Mid",2012,"CHLAC",-1.9989367870827,0.135479249978004
"6001H","Mid",2012,"NO3O2",-4.76630718722203,0.00851175451031697
"6001H","Mid",2012,"TKN",-2.81570148984239,0.0598627109241556
"6001H","Mid",2012,"TN",-2.498778746712,0.0821853064365198
"6001H","Mid",2012,"TP",-7.53691918006356,0.000533037286644838
"6001H","Mid",2013,"CHLAC",-1.86691691821747,0.154599570925509
"6001H","Mid",2013,"NO3O2",-4.72180523473313,0.0088990990764493
"6001H","Mid",2013,"TKN",-3.00226733094322,0.0496743124829394
"6001H","Mid",2013,"TN",-2.7516008403445,0.0638256047772971
"6001H","Mid",2013,"TP",-7.46273191755617,0.000574085672499716
"6001H","Mid",2014,"CHLAC",-1.71298023994324,0.180327571569895
"6001H","Mid",2014,"NO3O2",-5.23292612309899,0.00533788312524007
"6001H","Mid",2014,"TKN",-2.73052212947369,0.0651852456432062
"6001H","Mid",2014,"TN",-2.63494066974452,0.0717232246395995
"6001H","Mid",2014,"TP",-7.33470076833251,0.000652499119409379
"6001H","Mid",2015,"CHLAC",-1.85321985696623,0.156731699330717
"6001H","Mid",2015,"NO3O2",-5.24286559210324,0.00528509020280691
"6001H","Mid",2015,"TKN",-2.40792276961869,0.0900020555364598
"6001H","Mid",2015,"TN",-2.35092904022412,0.0952806015722804
"6001H","Mid",2015,"TP",-7.18861224457475,0.000755136338234602
"6001H","NNC",1995,"CHLAC",-1.41684218678672,0.242478511043006
"6001H","NNC",1995,"NO3O2",-5.01376262384295,0.00664585036836877
"6001H","NNC",1995,"TKN",NA,NA
"6001H","NNC",1995,"TN",NA,NA
"6001H","NNC",1995,"TP",-6.21220474819445,0.00200481248117791
"6001H","NNC",1996,"CHLAC",-1.77304968221338,0.169814318630665
"6001H","NNC",1996,"NO3O2",-5.28811858708377,0.00505125482135891
"6001H","NNC",1996,"TKN",NA,NA
"6001H","NNC",1996,"TN",NA,NA
"6001H","NNC",1996,"TP",-6.73433660370525,0.00118936395814188
"6001H","NNC",1997,"CHLAC",-1.89627792727,0.150126361836889
"6001H","NNC",1997,"NO3O2",-5.33765272565682,0.00480714115680816
"6001H","NNC",1997,"TKN",NA,NA
"6001H","NNC",1997,"TN",NA,NA
"6001H","NNC",1997,"TP",-5.80117284425399,0.00302400597667234
"6001H","NNC",1998,"CHLAC",-1.99266961278369,0.136330988259808
"6001H","NNC",1998,"NO3O2",-5.71108393024533,0.00330908378427006
"6001H","NNC",1998,"TKN",NA,NA
"6001H","NNC",1998,"TN",-1.67805695013553,0.186736462018415
"6001H","NNC",1998,"TP",-5.99658042918194,0.00248724295440891
"6001H","NNC",1999,"CHLAC",-1.90019967683837,0.149538756815145
"6001H","NNC",1999,"NO3O2",-5.27476831173677,0.00511914261614884
"6001H","NNC",1999,"TKN",NA,NA
"6001H","NNC",1999,"TN",NA,NA
"6001H","NNC",1999,"TP",-6.08178986525726,0.0022840847880644
"6001H","NNC",2000,"CHLAC",-1.58009487227411,0.205955557805843
"6001H","NNC",2000,"NO3O2",-5.15838537384472,0.00575097787252831
"6001H","NNC",2000,"TKN",NA,NA
"6001H","NNC",2000,"TN",-1.35479569406052,0.258
"6001H","NNC",2000,"TP",-5.83303127518436,0.00292918434520484
"6001H","NNC",2001,"CHLAC",-1.90944405964933,0.148162733345334
"6001H","NNC",2001,"NO3O2",-5.70847081103032,0.00331774212239882
"6001H","NNC",2001,"TKN",NA,NA
"6001H","NNC",2001,"TN",-1.78621099498889,0.167593982588452
"6001H","NNC",2001,"TP",-6.12277805766992,0.00219235700114881
"6001H","NNC",2002,"CHLAC",-1.9343710493319,0.144515133135499
"6001H","NNC",2002,"NO3O2",-5.42981337819966,0.00438391386022984
"6001H","NNC",2002,"TKN",NA,NA
"6001H","NNC",2002,"TN",-1.77185949110497,0.170016550446161
"6001H","NNC",2002,"TP",-5.88443899298266,0.0027824067372603
"6001H","NNC",2003,"CHLAC",-2.17083027456475,0.114082857483266
"6001H","NNC",2003,"NO3O2",-5.29109840106226,0.00503622542515661
"6001H","NNC",2003,"TKN",NA,NA
"6001H","NNC",2003,"TN",-1.43970818469903,0.23699690791624
"6001H","NNC",2003,"TP",-5.92800166824057,0.00266379982940167
"6001H","NNC",2004,"CHLAC",-2.04503522799211,0.12937563225334
"6001H","NNC",2004,"NO3O2",-5.76917169231094,0.00312234270382042
"6001H","NNC",2004,"TKN",NA,NA
"6001H","NNC",2004,"TN",-1.73647997232802,0.176139325962266
"6001H","NNC",2004,"TP",-6.28494972364333,0.0018641506901273
"6001H","NNC",2005,"CHLAC",-1.88538747343918,0.151770241097612
"6001H","NNC",2005,"NO3O2",-4.96957440960419,0.006946103600752
"6001H","NNC",2005,"TKN",NA,NA
"6001H","NNC",2005,"TN",-1.24340687357134,0.2884
"6001H","NNC",2005,"TP",-7.6059350219709,0.000497490039848579
"6001H","NNC",2006,"CHLAC",-0.936493439191674,0.392
"6001H","NNC",2006,"NO3O2",-5.15546891700387,0.0057677748331858
"6001H","NNC",2006,"TKN",NA,NA
"6001H","NNC",2006,"TN",-1.28085384866189,0.2778
"6001H","NNC",2006,"TP",-7.46937732393482,0.000570283288097791
"6001H","NNC",2007,"CHLAC",-1.92684289688078,0.145607170443483
"6001H","NNC",2007,"NO3O2",-4.98196946131509,0.00686053767994496
"6001H","NNC",2007,"TKN",NA,NA
"6001H","NNC",2007,"TN",NA,NA
"6001H","NNC",2007,"TP",-7.5953961887476,0.000502760729082989
"6001H","NNC",2008,"CHLAC",-2.12677099907642,0.119221639776741
"6001H","NNC",2008,"NO3O2",-4.96288007106772,0.00699275915958189
"6001H","NNC",2008,"TKN",NA,NA
"6001H","NNC",2008,"TN",NA,NA
"6001H","NNC",2008,"TP",-7.69648015257926,0.000454423873884374
"6001H","New",2016,"CHLAC",-1.58599002369026,0.20474499035268
"6001H","New",2016,"NO3O2",-5.19434528946404,0.00554784736033922
"6001H","New",2016,"TKN",-2.69901543944824,0.0672717132202972
"6001H","New",2016,"TN",-2.57615420209652,0.076065976602562
"6001H","New",2016,"TP",-7.47456921397815,0.000567330112886674
"6001H","New",2017,"CHLAC",-1.39997318741875,0.246603575931381
"6001H","New",2017,"NO3O2",-4.85773893896955,0.00776802803494565
"6001H","New",2017,"TKN",-1.91772524584937,0.146940836523078
"6001H","New",2017,"TN",-1.84635642935763,0.157811116014877
"6001H","New",2017,"TP",-6.62478766918104,0.00132706217731314
"6001H","New",2018,"CHLAC",-1.94810599384163,0.142543794902454
"6001H","New",2018,"NO3O2",-5.15386037425949,0.00577706001134584
"6001H","New",2018,"TKN",-2.24167337392758,0.106280508462054
"6001H","New",2018,"TN",-2.17980677948912,0.113063374693042
"6001H","New",2018,"TP",-5.82763751419884,0.00294502635103473
"6001H","New",2019,"CHLAC",-1.53579508794305,0.215284453031141
"6001H","New",2019,"NO3O2",-5.141061562462,0.00585147470921306
"6001H","New",2019,"TKN",-2.49475564891705,0.0825166119520093
"6001H","New",2019,"TN",-2.41102293162815,0.0897234666415924
"6001H","New",2019,"TP",-5.90410107372743,0.00272823315922946
"6001H","New",2020,"CHLAC",-1.06056106334543,0.346261481194644
"6001H","New",2020,"NO3O2",-4.87233986716839,0.00765543162176777
"6001H","New",2020,"TKN",-2.42724039748779,0.0882801147734156
"6001H","New",2020,"TN",-2.3045825616722,0.0998004524934793
"6001H","New",2020,"TP",-6.42385515261865,0.00162238960361098
"6001H","New",2021,"CHLAC",-1.6094379124341,0.2
"6001H","New",2021,"NO3O2",-5.70790433687891,0.00331962206997277
"6001H","New",2021,"TKN",-1.49997087197747,0.223136659583418
"6001H","New",2021,"TN",-1.47843006915074,0.227995344487477
"6001H","New",2021,"TP",-6.15150602654714,0.00213027110813207
"6001H","New",2022,"CHLAC",-1.55436475243484,0.211323582802732
"6001H","New",2022,"NO3O2",-5.53123042231141,0.00396111224853103
"6001H","New",2022,"TKN",-1.93567375519034,0.144326994995864
"6001H","New",2022,"TN",-1.88981218921422,0.151100184416034
"6001H","New",2022,"TP",-6.53230055617883,0.00145565318284219
"6001H","New",2023,"CHLAC",-1.20956061485841,0.298328331672826
"6001H","New",2023,"NO3O2",-5.49186831972976,0.00412013924142357
"6001H","New",2023,"TKN",-2.20980027935862,0.109722560187427
"6001H","New",2023,"TN",-2.07117333142838,0.12603781078799
"6001H","New",2023,"TP",-6.84748161110736,0.00106212717686269
"6001H","New",2024,"CHLAC",-1.07330193927079,0.341877791945587
"6001H","New",2024,"NO3O2",-5.83743184031688,0.00291632259894029
"6001H","New",2024,"TKN",-1.53853967615072,0.214694395962291
"6001H","New",2024,"TN",-1.52065758872043,0.218568111759983
"6001H","New",2024,"TP",-6.3600019496479,0.00172936334020426
"6001H","Pre",1971,"CHLAC",NA,NA
"6001H","Pre",1971,"NO3O2",-5.20981363556294,0.00546269164423547
"6001H","Pre",1971,"TKN",NA,NA
"6001H","Pre",1971,"TN",NA,NA
"6001H","Pre",1971,"TP",-5.7977323752512,0.0030344278933598
"6001H","Pre",1979,"CHLAC",NA,NA
"6001H","Pre",1979,"NO3O2",-Inf,0
"6001H","Pre",1979,"TKN",NA,NA
"6001H","Pre",1979,"TN",-Inf,0
"6001H","Pre",1979,"TP",-Inf,0
"6001H","Pre",1980,"CHLAC",-Inf,0
"6001H","Pre",1980,"NO3O2",-4.2157260843564,0.0147615997083753
"6001H","Pre",1980,"TKN",NA,NA
"6001H","Pre",1980,"TN",-0.963218859930393,0.381662388868168
"6001H","Pre",1980,"TP",-Inf,0
"6001H","Pre",1981,"CHLAC",0.559615787935423,1.75
"6001H","Pre",1981,"NO3O2",-3.40982430934215,0.0330470059160918
"6001H","Pre",1981,"TKN",NA,NA
"6001H","Pre",1981,"TN",-0.838587748127111,0.432320638140757
"6001H","Pre",1981,"TP",-5.47839175908378,0.00417604037926728
"6001H","Pre",1982,"CHLAC",0.301587336705328,1.35200318948608
"6001H","Pre",1982,"NO3O2",-3.51690470095057,0.0296911962121048
"6001H","Pre",1982,"TKN",NA,NA
"6001H","Pre",1982,"TN",-0.812019781464672,0.443960456938823
"6001H","Pre",1982,"TP",-5.5430519963962,0.00391456136113002
"6001H","Pre",1983,"CHLAC",-0.680775340815849,0.506224343771317
"6001H","Pre",1983,"NO3O2",-3.58886552311279,0.0276296578580054
"6001H","Pre",1983,"TKN",NA,NA
"6001H","Pre",1983,"TN",NA,NA
"6001H","Pre",1983,"TP",-5.55427933867615,0.00387085704161807
"6001H","Pre",1984,"CHLAC",-1.27533817840461,0.279336486679085
"6001H","Pre",1984,"NO3O2",-Inf,0
"6001H","Pre",1984,"TKN",NA,NA
"6001H","Pre",1984,"TN",NA,NA
"6001H","Pre",1984,"TP",-5.20890363330934,0.0054676649684674
"6001H","Pre",1985,"CHLAC",-Inf,0
"6001H","Pre",1985,"NO3O2",-Inf,0
"6001H","Pre",1985,"TKN",NA,NA
"6001H","Pre",1985,"TN",NA,NA
"6001H","Pre",1985,"TP",-4.42114994819212,0.0120204014949344
"6001H","Pre",1986,"CHLAC",-1.98828660144359,0.136929839955544
"6001H","Pre",1986,"NO3O2",-Inf,0
"6001H","Pre",1986,"TKN",NA,NA
"6001H","Pre",1986,"TN",NA,NA
"6001H","Pre",1986,"TP",-5.06819484826782,0.00629377110442407
"6001H","Pre",1987,"CHLAC",-1.90940342186097,0.148168754473475
"6001H","Pre",1987,"NO3O2",-Inf,0
"6001H","Pre",1987,"TKN",NA,NA
"6001H","Pre",1987,"TN",NA,NA
"6001H","Pre",1987,"TP",-Inf,0
"6001H","Pre",1988,"CHLAC",-2.11644092863407,0.120459590765851
"6001H","Pre",1988,"NO3O2",-Inf,0
"6001H","Pre",1988,"TKN",NA,NA
"6001H","Pre",1988,"TN",NA,NA
"6001H","Pre",1988,"TP",-Inf,0
"6001H","Pre",1989,"CHLAC",-2.16408457202593,0.11485502799281
"6001H","Pre",1989,"NO3O2",-Inf,0
"6001H","Pre",1989,"TKN",NA,NA
"6001H","Pre",1989,"TN",NA,NA
"6001H","Pre",1989,"TP",-Inf,0
"6001H","Pre",1990,"CHLAC",-1.64760358434458,0.192510691922037
"6001H","Pre",1990,"NO3O2",-Inf,0
"6001H","Pre",1990,"TKN",NA,NA
"6001H","Pre",1990,"TN",NA,NA
"6001H","Pre",1990,"TP",-5.57519224679868,0.00379074675316542
"6001H","Pre",1991,"CHLAC",-Inf,0
"6001H","Pre",1991,"NO3O2",-Inf,0
"6001H","Pre",1991,"TKN",NA,NA
"6001H","Pre",1991,"TN",NA,NA
"6001H","Pre",1991,"TP",-Inf,0
"6001H","Pre",1992,"CHLAC",-1.53139863927447,0.216233023721321
"6001H","Pre",1992,"NO3O2",-Inf,0
"6001H","Pre",1992,"TKN",NA,NA
"6001H","Pre",1992,"TN",NA,NA
"6001H","Pre",1992,"TP",-Inf,0
"6001H","Pre",1993,"CHLAC",NA,NA
"6001H","Pre",1993,"NO3O2",-4.59481526249077,0.0101040872124782
"6001H","Pre",1993,"TKN",-1.85579486029512,0.156328633853386
"6001H","Pre",1993,"TN",-1.79221009707163,0.16659157894565
"6001H","Pre",1993,"TP",-5.45874199774161,0.00425891009473428
"6001H","Pre",1994,"CHLAC",-1.8204457252559,0.161953548057102
"6001H","Pre",1994,"NO3O2",-4.63579091897663,0.00969843332914486
"6001H","Pre",1994,"TKN",-1.85324975094242,0.15672701406706
"6001H","Pre",1994,"TN",-1.81561905300241,0.162737134289574
"6001H","Pre",1994,"TP",-6.22141419377244,0.00198643402731923
"6002","Mid",2009,"CHLAC",-1.0537352741579,0.348633073856841
"6002","Mid",2009,"NO3O2",-4.84932073260651,0.00783369691727095
"6002","Mid",2009,"TKN",-0.211513377216444,0.809358454017088
"6002","Mid",2009,"TN",-0.221949400758207,0.800955891070138
"6002","Mid",2009,"TP",-5.14982636448476,0.00580041179689898
"6002","Mid",2010,"CHLAC",-0.98201755366414,0.374554651911462
"6002","Mid",2010,"NO3O2",-4.97671050682733,0.00689671197147026
"6002","Mid",2010,"TKN",-0.274207518452564,0.760174308695492
"6002","Mid",2010,"TN",-0.301091705665813,0.74000990653371
"6002","Mid",2010,"TP",-5.38000672212671,0.00460779095573401
"6002","Mid",2011,"CHLAC",-0.566288556453748,0.567628254266048
"6002","Mid",2011,"NO3O2",-5.08491021641541,0.00618944277571885
"6002","Mid",2011,"TKN",-0.308000820603669,0.73491471493511
"6002","Mid",2011,"TN",-0.32421763212891,0.723092857016536
"6002","Mid",2011,"TP",-5.32590147859769,0.00486396427755608
"6002","Mid",2012,"CHLAC",-0.490321991327197,0.612429165553335
"6002","Mid",2012,"NO3O2",-4.73773715991844,0.00875844273408496
"6002","Mid",2012,"TKN",-1.91883083002766,0.146778470830083
"6002","Mid",2012,"TN",-1.64707598911497,0.192612286442781
"6002","Mid",2012,"TP",-7.36200964238807,0.000634921211982272
"6002","Mid",2013,"CHLAC",-1.01168941222325,0.363604183044103
"6002","Mid",2013,"NO3O2",-5.00928019075842,0.00667570681270156
"6002","Mid",2013,"TKN",-1.8150306331652,0.16283292022605
"6002","Mid",2013,"TN",-1.67624665024451,0.187074817185012
"6002","Mid",2013,"TP",-6.97600497406747,0.000934027222450581
